Id,Nome,Categoria,Sub-categoria,Valor,Sistema ,Fisico ,Situação,Data,Motivo,Resolvido ? ,Como ?
24435,Lente de Vidro da Câmera traseira para iPhone 8 Plus - Preta,Manutenção Câmera,M. iPhone 8 Plus,"200,00",2,0,DIVERGENTE,2025-08-14,,,
8520,Carcaça iPhone 6 Plus - Dourada,Manutenção Carcaça/Vidro Traseiro,M. iPhone 6 Plus,"150,00",5,5,OK,2025-08-14,,,
8521,Carcaça iPhone 6 Plus - Prata,Manutenção Carcaça/Vidro Traseiro,M. iPhone 6 Plus,"150,00",4,4,OK,2025-08-14,,,
24436,Lente de vidro da Câmera Traseira para iPhone 8 Plus - Prata,Manutenção Câmera,M. iPhone 8 Plus,"200,00",1,0,DIVERGENTE,2025-08-14,,,
21697,Conector de Carga iPhone 8/SE - Preto,Manutenção Conector,M. iPhone 8,"0,00",5,5,OK,2025-08-14,,,
21917,Conector de Carga iPhone 8 - Branco,Manutenção Conector,M. iPhone 8,"0,00",7,0,DIVERGENTE,2025-08-14,"Remover todos os 7 codigos , motivo: codigos antigos , novo codigo (23976) ",Sim,
21918,Câmera Frontal e Sensor de Proximidade - iPhone 8/SE 2,Manutenção Câmera,M. iPhone 8,"0,00",5,0,DIVERGENTE,2025-08-14,"Remover codigos , motivo : codigos antigos ",sim,
21920,Speaker - iPhone 8/SE 2,Manutenção Speaker,M. iPhone 8,"300,00",4,4,OK,2025-08-14,,,
21921,Alto-Falante iPhone 8/SE 2,Manutenção Alto Falante,M. iPhone 8,"200,00",7,7,OK,2025-08-14,,,
21923,Flex Power/Volume - iPhone 8/SE 2,Manutenção Vibra / Volume / Power,M. iPhone 8,"300,00",3,3,OK,2025-08-14,,,
22482,Lente de Vidro da Câmera iPhone 8 - Preta,Manutenção Câmera,M. iPhone 8,"0,00",3,0,DIVERGENTE,2025-08-14,remover,Sim,
22859,Lente de Vidro da Câmera iPhone 8 - Dourado,Manutenção Câmera,M. iPhone 8,"100,00",3,3,OK,2025-08-14,,,
23009,Lente de Vidro da Câmera iPhone 8 - Prata,Manutenção Câmera,M. iPhone 8,"0,00",2,0,DIVERGENTE,2025-08-14,remover codigo antigo ,Sim,
23970,Câmera Traseira para iPhone 8/SE 2,Manutenção Câmera,M. iPhone 8,"250,00",2,2,OK,2025-08-14,,,
23972,Câmera Frontal e Sensor para iPhone 8/SE 2,Manutenção Câmera,M. iPhone 8,"200,00",3,3,OK,2025-08-14,,,
23976,Conector de Carga para iPhone 8 Branco,Manutenção Conector,M. iPhone 8,"200,00",6,5,DIVERGENTE,2025-08-14,Falta - 8495931,Sim,
24120,Motor do Vibra para iPhone 8/SE 2,Manutenção Vibra / Volume / Power,M. iPhone 8,"200,00",1,1,OK,2025-08-14,,,
24134,Lente de vidro da câmera traseira para iPhone 8 - Prata,Manutenção Câmera,M. iPhone 8,"100,00",2,2,OK,2025-08-14,,,
24431,Lente de vidro da Câmera Traseira para iPhone 8 - Preta,Manutenção Câmera,M. iPhone 8,"100,00",3,3,OK,2025-08-14,,,
24690,Conector de Carga para iPhone 8 Preto,Manutenção Conector,M. iPhone 8,"200,00",2,2,OK,2025-08-14,,,
21146,Câmera Traseira - iPhone 7 Plus,Manutenção Câmera,M. iPhone 7 Plus,"0,00",1,1,OK,2025-08-14,,,
21148,Conector de Carga iPhone 7 Plus - Preto,Manutenção Conector,M. iPhone 7 Plus,"0,00",2,2,OK,2025-08-14,,,
21290,Flex Power/Volume - iPhone 7 Plus,Manutenção Vibra / Volume / Power,M. iPhone 7 Plus,"300,00",4,4,OK,2025-08-14,,,
21291,Conector de Carga iPhone 7 Plus - Branco,Manutenção Conector,M. iPhone 7 Plus,"0,00",1,1,OK,2025-08-14,,,
21316,Speaker - iPhone 7 Plus,Manutenção Speaker,M. iPhone 7 Plus,"250,00",4,4,OK,2025-08-14,,,
21317,Alto-Falante iPhone 7 Plus,Manutenção Alto Falante,M. iPhone 7 Plus,"200,00",6,6,OK,2025-08-14,,,
23895,Vidro e touchscreen com LCD iPhone 6S Plus - Branco,Manutenção LCD/ Touch,M. iPhone 6S Plus,"300,00",4,4,OK,2025-08-14,,,
24324,Vidro e touchscreen com LCD iPhone 6S Plus - Preto,Manutenção LCD/ Touch,M. iPhone 6S Plus,"300,00",6,6,OK,2025-08-14,,,
22191,Antena Wi-Fi iPhone 7 Plus,Manutenção Wi-Fi,M. iPhone 7 Plus,"250,00",3,3,OK,2025-08-14,,,
23083,Motor do Vibra - iPhone 7 Plus,Manutenção Vibra / Volume / Power,M. iPhone 7 Plus,"300,00",4,2,DIVERGENTE,2025-08-14,,,
23938,Câmera Traseira para iPhone 7 Plus,Manutenção Câmera,M. iPhone 7 Plus,"200,00",2,2,OK,2025-08-14,,,
21286,Bateria de iPhone 5SE,Manutenção Bateria,M. iPhone SE,"100,00",4,4,OK,2025-08-14,,,
23940,Câmera Frontal e Sensor para iPhone 7 Plus,Manutenção Câmera,M. iPhone 7 Plus,"200,00",2,2,OK,2025-08-14,,,
23943,Flex de Conector de Carga para iPhone 7 Plus Branco,Manutenção Conector,M. iPhone 7 Plus,"300,00",1,1,OK,2025-08-14,,,
23945,Flex de Conector de Carga para iPhone 7 Plus Preto,Manutenção Conector,M. iPhone 7 Plus,"300,00",2,2,OK,2025-08-14,,,
21143,Câmera Frontal e Sensor de Proximidade - iPhone 7,Manutenção Câmera,M. iPhone 7,"0,00",2,0,DIVERGENTE,2025-08-14,,,
21295,Bateria de iPhone 7,Manutenção Bateria,M. iPhone 7,"250,00",3,3,OK,2025-08-14,,,
21296,Bateria de iPhone 7 Plus,Manutenção Bateria,M. iPhone 7 Plus,"250,00",7,7,OK,2025-08-14,,,
21145,Câmera Traseira - iPhone 7,Manutenção Câmera,M. iPhone 7,"0,00",6,0,DIVERGENTE,2025-08-14,remover codigos antigos ,Sim,
21149,Alto-Falante iPhone 7,Manutenção Alto Falante,M. iPhone 7,"200,00",7,7,OK,2025-08-14,,,
21309,Carcaça iPhone 6S Plus - Prata,Manutenção Carcaça/Vidro Traseiro,M. iPhone 6S Plus,"150,00",2,2,OK,2025-08-14,,,
21311,Carcaça iPhone 6S Plus - Dourada,Manutenção Carcaça/Vidro Traseiro,M. iPhone 6S Plus,"150,00",2,2,OK,2025-08-14,,,
21312,Carcaça iPhone 6S Plus - Cinza Espacial,Manutenção Carcaça/Vidro Traseiro,M. iPhone 6S Plus,"150,00",2,2,OK,2025-08-14,,,
21313,Carcaça iPhone 6S Plus - Rosê,Manutenção Carcaça/Vidro Traseiro,M. iPhone 6S Plus,"150,00",2,2,OK,2025-08-14,,,
